drug_name,num_prescriber,total_cost
PANTOPRAZOLE SODIUM,2,1990
METFORMIN HCL,1,1989
DIOVAN,1,1989
AMITIZA,1,1989
ATORVASTATIN CALCIUM,1,1988
GABAPENTIN,1,1987
NIFEDIPINE ER,1,1986
CARVEDILOL,1,1986
PAROXETINE HCL,1,1984
HYDROCHLOROTHIAZIDE,1,1982
PRAMIPEXOLE DIHYDROCHLORIDE,1,1981
BYSTOLIC,1,1980
RANITIDINE HCL,1,1980
SIMVASTATIN,1,1980
GLIPIZIDE-METFORMIN,1,1980
PROPRANOLOL HCL ER,1,1979
IPRATROPIUM-ALBUTEROL,1,1979
OLANZAPINE ODT,1,1978
METRONIDAZOLE,1,1977
PERMETHRIN,1,1976
CYCLOBENZAPRINE HCL,1,1976
CELECOXIB,1,1975
ALENDRONATE SODIUM,1,1975
HYDROCODONE-ACETAMINOPHEN,1,1973
DONEPEZIL HCL,1,1972
MORPHINE SULFATE ER,1,1970
LISINOPRIL,1,1965
ALPRAZOLAM,1,1964
RALOXIFENE HCL,1,1964
KETOCONAZOLE,1,1964
NOVOLIN N,1,1964
PROCTOZONE-HC,1,1964
DIOVAN,1,1963
MIRTAZAPINE,1,1963
ATORVASTATIN CALCIUM,1,1962
BACLOFEN,1,1961
AVODART,1,1960
VANCOMYCIN HCL,1,1960
PREDNISOLONE ACETATE,1,1959
VENTOLIN HFA,1,1959
SIMVASTATIN,1,1959
METOPROLOL SUCCINATE,1,1958
CARBAMAZEPINE ER,1,1957
FENOFIBRATE,3,1957
ALLOPURINOL,1,1957
OMEPRAZOLE,1,1956
DONEPEZIL HCL,1,1955
HYDROCODONE-ACETAMINOPHEN,1,1955
ZOLPIDEM TARTRATE,1,1954
CLOPIDOGREL,1,1952
PROAIR HFA,1,1952
CITALOPRAM HBR,1,1950
PROAIR HFA,1,1950
QUETIAPINE FUMARATE,1,1950
KETOROLAC TROMETHAMINE,1,1949
TRICOR,1,1949
PACLITAXEL,1,1948
CITALOPRAM HBR,2,1948
CHOLESTYRAMINE,1,1947
OXYBUTYNIN CHLORIDE ER,1,1946
PREVALITE,1,1946
ALLOPURINOL,1,1946
PROAIR HFA,1,1945
TRAMADOL HCL,1,1945
OXYCODONE HCL,1,1944
FLUTICASONE PROPIONATE,2,1944
SYNTHROID,1,1944
METHYLPREDNISOLONE,1,1942
DULOXETINE HCL,1,1942
CLONIDINE,1,1942
NIFEDIPINE ER,1,1941
DIGOXIN,1,1940
TAMSULOSIN HCL,2,1938
ATORVASTATIN CALCIUM,1,1938
METFORMIN HCL,1,1937
CALCITONIN-SALMON,1,1937
PRAVASTATIN SODIUM,1,1936
CHLORTHALIDONE,1,1934
NYSTOP,1,1933
OMEPRAZOLE,1,1933
NOVOLIN R,1,1930
TAMSULOSIN HCL,1,1929
BD ULTRA-FINE PEN NEEDLE,1,1928
POTASSIUM CHLORIDE,1,1928
METOPROLOL SUCCINATE,1,1927
VALSARTAN,1,1927
FENOFIBRATE,2,1927
TIZANIDINE HCL,1,1926
ATORVASTATIN CALCIUM,1,1926
MELOXICAM,1,1924
TAMIFLU,1,1923
MONTELUKAST SODIUM,1,1923
RISPERIDONE,1,1923
DILTIAZEM 24HR CD,1,1923
RALOXIFENE HCL,1,1923
TAMSULOSIN HCL,1,1922
PIOGLITAZONE HCL,1,1921
METFORMIN HCL,1,1920
ATORVASTATIN CALCIUM,1,1920
OXAPROZIN,1,1920
LOSARTAN POTASSIUM,1,1919
AMLODIPINE BESYLATE-BENAZEPRIL,1,1919
PEG 3350-ELECTROLYTE,1,1919
DULOXETINE HCL,1,1918
COUMADIN,1,1917
LISINOPRIL,1,1917
TIZANIDINE HCL,1,1916
ALENDRONATE SODIUM,1,1915
BYSTOLIC,1,1915
POTASSIUM CHLORIDE,1,1915
POTASSIUM CHLORIDE,1,1915
NOVOLIN R,1,1914
TIZANIDINE HCL,1,1913
OFLOXACIN,1,1913
PRAVASTATIN SODIUM,1,1912
ALPRAZOLAM,1,1911
CLOPIDOGREL,1,1911
ISOSORBIDE DINITRATE,1,1910
CARBIDOPA-LEVODOPA,1,1910
DILTIAZEM 24HR ER,1,1910
TAMIFLU,1,1910
ATORVASTATIN CALCIUM,1,1910
MEXILETINE HCL,1,1909
TOLTERODINE TARTRATE ER,1,1909
OLANZAPINE ODT,1,1908
LEVOTHYROXINE SODIUM,1,1908
BUPROPION XL,1,1907
LANSOPRAZOLE,1,1907
PROAIR HFA,1,1906
KLOR-CON M20,1,1905
TRAVOPROST,1,1904
CLOPIDOGREL,1,1903
GALANTAMINE HBR,1,1902
VERAPAMIL ER,1,1902
BETIMOL,1,1901
ATORVASTATIN CALCIUM,1,1900
POLYETHYLENE GLYCOL 3350,1,1900
DEXTROAMPHETAMINE-AMPHETAMINE,1,1900
LUMIGAN,1,1899
ALPRAZOLAM,1,1899
PROPRANOLOL HCL,1,1899
NORTRIPTYLINE HCL,1,1898
ALLOPURINOL,1,1897
AMLODIPINE BESYLATE,1,1897
THEO-24,1,1897
TIMOLOL MALEATE,1,1897
METOPROLOL TARTRATE,1,1895
TELMISARTAN,1,1894
ISOSORBIDE DINITRATE,1,1894
TRANSDERM-SCOP,1,1894
GLIMEPIRIDE,1,1893
CICLOPIROX,1,1892
DIPHENOXYLATE-ATROPINE,1,1892
CALCIUM ACETATE,1,1892
WARFARIN SODIUM,2,1891
AVODART,1,1889
MELOXICAM,1,1889
BENZTROPINE MESYLATE,1,1889
PATADAY,1,1889
GABAPENTIN,1,1887
LANSOPRAZOLE,1,1886
POTASSIUM CHLORIDE,1,1886
FENOFIBRATE,2,1885
DIOVAN,1,1884
TAMSULOSIN HCL,1,1883
PAROXETINE HCL,1,1882
AVODART,1,1882
ECONAZOLE NITRATE,1,1882
QUETIAPINE FUMARATE,1,1879
PHENYTOIN SODIUM EXTENDED,1,1878
SERTRALINE HCL,1,1878
CLOPIDOGREL,1,1877
TRAVATAN Z,1,1876
ISOSORBIDE DINITRATE,1,1876
ENDOCET,1,1875
OMEPRAZOLE,1,1875
IBANDRONATE SODIUM,1,1875
NYSTATIN,1,1873
QUETIAPINE FUMARATE,2,1871
FLUPHENAZINE DECANOATE,1,1870
FLUOCINOLONE ACETONIDE,1,1870
BACLOFEN,1,1870
DIGOXIN,3,1870
ENDOCET,1,1870
BENZTROPINE MESYLATE,1,1869
BICALUTAMIDE,1,1869
ALENDRONATE SODIUM,1,1868
VOLTAREN,1,1867
CANDESARTAN CILEXETIL,1,1867
VERAPAMIL ER,1,1866
FINASTERIDE,1,1866
COLCHICINE,1,1865
AVODART,1,1865
HYDROCODONE-ACETAMINOPHEN,1,1865
PATADAY,1,1864
TRAMADOL HCL,1,1864
ISOSORBIDE MONONITRATE ER,1,1864
PANTOPRAZOLE SODIUM,1,1864
OXYCODONE-ACETAMINOPHEN,1,1864
GABAPENTIN,1,1863
DIVALPROEX SODIUM,1,1861
HYDROXYZINE HCL,1,1861
CHLORPROMAZINE HCL,1,1861
METHENAMINE HIPPURATE,1,1860
SERTRALINE HCL,1,1860
LOVASTATIN,1,1859
FAMOTIDINE,1,1858
LISINOPRIL,1,1857
PANTOPRAZOLE SODIUM,1,1856
FLECAINIDE ACETATE,1,1856
BD ULTRA-FINE PEN NEEDLE,1,1855
FAMOTIDINE,1,1855
FENOFIBRATE,2,1854
LISINOPRIL,1,1853
WARFARIN SODIUM,1,1852
BD ULTRA-FINE PEN NEEDLE,1,1852
CLOPIDOGREL,1,1851
QVAR,1,1851
NITROFURANTOIN MONO-MACRO,1,1851
VENLAFAXINE HCL ER,1,1851
MONTELUKAST SODIUM,1,1849
CHOLESTYRAMINE,1,1849
METFORMIN HCL ER,1,1849
CLONAZEPAM,1,1849
OXYBUTYNIN CHLORIDE,1,1847
DIVALPROEX SODIUM,1,1846
HYDROCORTISONE VALERATE,1,1845
OLANZAPINE,1,1844
DILTIAZEM 24HR ER,1,1844
ATORVASTATIN CALCIUM,1,1844
TAMSULOSIN HCL,1,1844
ISOSORBIDE MONONITRATE ER,1,1843
METFORMIN HCL,1,1842
TAMIFLU,1,1842
METOPROLOL SUCCINATE,1,1842
LEVOTHYROXINE SODIUM,1,1842
FLUCONAZOLE,1,1841
LORAZEPAM,1,1840
DIGOX,1,1840
TAMSULOSIN HCL,1,1838
CLOBETASOL PROPIONATE,1,1838
CARVEDILOL,1,1838
BUPROPION XL,1,1837
LOVASTATIN,1,1837
ISOSORBIDE DINITRATE,1,1836
PROAIR HFA,1,1836
ATENOLOL,1,1836
OXCARBAZEPINE,1,1836
SIMVASTATIN,1,1835
PROPYLTHIOURACIL,1,1835
LOSARTAN POTASSIUM,1,1835
TRIAMTERENE-HYDROCHLOROTHIAZID,1,1834
DIVALPROEX SODIUM ER,1,1834
CELECOXIB,3,1834
HYDROCODONE-ACETAMINOPHEN,1,1833
CILOSTAZOL,1,1831
CYCLOSPORINE MODIFIED,1,1830
ATORVASTATIN CALCIUM,1,1830
BUPROPION HCL SR,1,1828
PREDNISOLONE ACETATE,2,1828
EDARBI,1,1827
CEFDINIR,1,1826
VALSARTAN,1,1826
CELECOXIB,1,1824
WARFARIN SODIUM,1,1824
METOPROLOL SUCCINATE,1,1824
ZOLPIDEM TARTRATE,1,1823
TAMSULOSIN HCL,1,1823
BYSTOLIC,1,1821
AMLODIPINE BESYLATE,1,1820
METOPROLOL TARTRATE,3,1819
UNIFINE PENTIPS,1,1818
FUROSEMIDE,1,1818
TRAMADOL HCL,1,1818
BUPROPION XL,1,1816
OLANZAPINE,1,1814
FLUOCINONIDE,1,1814
LEVOTHYROXINE SODIUM,1,1814
PROAIR HFA,1,1813
CAPTOPRIL-HYDROCHLOROTHIAZIDE,1,1813
DIVALPROEX SODIUM ER,1,1813
PANTOPRAZOLE SODIUM,1,1813
CHLORTHALIDONE,1,1811
NITROFURANTOIN MONO-MACRO,1,1811
OXYBUTYNIN CHLORIDE ER,1,1810
PREMPRO,1,1810
OXYBUTYNIN CHLORIDE ER,1,1809
BD ULTRA-FINE PEN NEEDLE,1,1808
VENTOLIN HFA,1,1808
CARVEDILOL,1,1808
MORPHINE SULFATE,1,1808
GABAPENTIN,1,1807
LISINOPRIL,1,1807
TROSPIUM CHLORIDE,1,1807
DILTIAZEM ER,1,1806
DULOXETINE HCL,1,1806
NOVOLIN R,1,1806
DIVALPROEX SODIUM ER,1,1805
PANTOPRAZOLE SODIUM,3,1805
NAMENDA XR,1,1805
BUTALBITAL-ACETAMINOPHEN-CAFFE,1,1804
SIMVASTATIN,1,1804
CLOPIDOGREL,1,1803
LISINOPRIL,1,1803
NATEGLINIDE,1,1803
BUMETANIDE,1,1803
HYDROCHLOROTHIAZIDE,1,1802
AMLODIPINE BESYLATE,4,1801
SUPREP,1,1801
NOVOLIN 70-30,1,1800
CELECOXIB,1,1800
LABETALOL HCL,1,1800
FLUTICASONE PROPIONATE,1,1800
FENOFIBRATE,2,1799
METOLAZONE,1,1798
RIVASTIGMINE,1,1798
BUPROPION XL,1,1797
NOVOLIN N,1,1797
DUREZOL,1,1796
DIGOX,1,1795
MONTELUKAST SODIUM,1,1795
CARTIA XT,1,1795
PREMPRO,1,1795
METOPROLOL TARTRATE,1,1794
METFORMIN HCL,1,1794
OXYBUTYNIN CHLORIDE ER,1,1793
MICARDIS HCT,1,1793
DIGOXIN,1,1792
PHENYTOIN SODIUM EXTENDED,1,1791
DEXTROAMPHETAMINE-AMPHET ER,1,1789
GABAPENTIN,5,1789
AMLODIPINE BESYLATE,1,1788
DICLOFENAC SODIUM,1,1788
CARVEDILOL,1,1788
ALPRAZOLAM,1,1787
DIOVAN,1,1787
K-TAB ER,1,1787
HYDROCODONE-ACETAMINOPHEN,1,1786
CARAFATE,1,1785
COLCRYS,1,1785
DEXTROAMPHETAMINE-AMPHET ER,1,1784
CARBAMAZEPINE,1,1783
DORZOLAMIDE-TIMOLOL,1,1782
LANSOPRAZOLE,1,1782
TRAZODONE HCL,1,1782
ESZOPICLONE,1,1781
ANASTROZOLE,1,1781
HEPARIN SODIUM,1,1780
PRAVASTATIN SODIUM,1,1779
METOPROLOL SUCCINATE,1,1779
NIFEDIPINE ER,1,1778
VENTOLIN HFA,1,1778
POTASSIUM CHLORIDE,1,1778
PROAIR HFA,1,1777
HYDROCODONE-ACETAMINOPHEN,1,1777
GLIMEPIRIDE,1,1777
PIOGLITAZONE HCL,1,1776
CEFDINIR,1,1776
VALSARTAN,1,1776
LIDOCAINE-PRILOCAINE,1,1776
AMLODIPINE-VALSARTAN,1,1775
OXYCODONE-ACETAMINOPHEN,1,1775
OMEPRAZOLE,1,1774
FLUTICASONE PROPIONATE,1,1774
FUROSEMIDE,1,1774
TRIAMTERENE-HYDROCHLOROTHIAZID,1,1774
DIVALPROEX SODIUM,1,1772
DONEPEZIL HCL,1,1772
COLESTIPOL HCL,1,1771
VANCOMYCIN HCL,2,1771
GLIPIZIDE-METFORMIN,1,1771
AMLODIPINE BESYLATE-BENAZEPRIL,1,1770
LISINOPRIL,1,1770
DULOXETINE HCL,1,1769
BENICAR,1,1769
AMLODIPINE BESYLATE,1,1769
DIGOXIN,1,1768
CELECOXIB,1,1767
CAPTOPRIL,1,1767
ENDOCET,1,1767
IPRATROPIUM BROMIDE,1,1765
CARBIDOPA-LEVODOPA,1,1765
LEVOFLOXACIN,1,1765
BISOPROLOL FUMARATE,1,1764
LOSARTAN POTASSIUM,1,1762
PEG 3350-ELECTROLYTE,2,1762
VALSARTAN,1,1761
METOPROLOL SUCCINATE,1,1761
HYDROXYCHLOROQUINE SULFATE,1,1761
LISINOPRIL,3,1761
CARBAMAZEPINE,1,1761
HALOBETASOL PROPIONATE,1,1760
METOPROLOL SUCCINATE,1,1760
ALLOPURINOL,1,1759
FLUTICASONE PROPIONATE,1,1759
TRIAMCINOLONE ACETONIDE,1,1758
FUROSEMIDE,3,1758
METFORMIN HCL,1,1758
METOPROLOL SUCCINATE,1,1757
AZATHIOPRINE,1,1756
HYDROCHLOROTHIAZIDE,1,1755
DONEPEZIL HCL,1,1755
AMIODARONE HCL,1,1754
OMEPRAZOLE,1,1754
BENAZEPRIL HCL,1,1753
CHOLESTYRAMINE,1,1753
DILTIAZEM 24HR CD,1,1753
CEFUROXIME,1,1753
RANITIDINE HCL,1,1753
METOPROLOL TARTRATE,1,1752
ULORIC,1,1752
GENTAMICIN SULFATE,1,1752
NOVOLIN R,1,1752
VOLTAREN,1,1751
OMEPRAZOLE,1,1750
VENTOLIN HFA,1,1750
BYSTOLIC,1,1749
CODEINE SULFATE,1,1749
BUPROPION XL,1,1748
METOLAZONE,1,1747
LATANOPROST,1,1746
METFORMIN HCL ER,1,1746
OLANZAPINE,1,1745
HYDRALAZINE HCL,1,1745
METOLAZONE,1,1745
ISOSORBIDE MONONITRATE ER,1,1744
VENLAFAXINE HCL ER,1,1744
BIDIL,1,1744
DIPHENOXYLATE-ATROPINE,1,1744
DULOXETINE HCL,1,1743
ATORVASTATIN CALCIUM,1,1743
AMANTADINE,1,1741
IMIQUIMOD,1,1741
TRANSDERM-SCOP,1,1741
LOSARTAN POTASSIUM,4,1741
METOLAZONE,1,1741
RANITIDINE HCL,2,1739
MIDODRINE HCL,1,1739
MUPIROCIN,1,1738
PATADAY,1,1737
REPAGLINIDE,1,1736
TOLTERODINE TARTRATE,1,1736
MORPHINE SULFATE ER,1,1736
NITROFURANTOIN MONO-MACRO,1,1735
MIRTAZAPINE,1,1735
CEFUROXIME,1,1735
DULOXETINE HCL,1,1735
NIFEDIPINE ER,1,1734
IPRATROPIUM BROMIDE,1,1734
DOXAZOSIN MESYLATE,1,1733
LISINOPRIL,1,1731
FLUTICASONE PROPIONATE,1,1731
AMIODARONE HCL,1,1729
OLANZAPINE,1,1729
PRAVASTATIN SODIUM,1,1729
PRAVASTATIN SODIUM,1,1729
DEXTROAMPHETAMINE-AMPHETAMINE,1,1728
ALCOHOL PREP PADS,1,1728
LISINOPRIL,1,1728
FLUTICASONE PROPIONATE,1,1728
OMEPRAZOLE,1,1726
DEXTROAMPHETAMINE-AMPHETAMINE,1,1726
POTASSIUM CHLORIDE,1,1726
CARVEDILOL,1,1726
DOXYCYCLINE HYCLATE,1,1726
CEFEPIME HCL,1,1725
ZOLPIDEM TARTRATE,1,1725
SIMVASTATIN,1,1724
BD ULTRA-FINE PEN NEEDLE,1,1724
TIZANIDINE HCL,1,1724
SUCRALFATE,1,1724
FLUOXETINE HCL,1,1723
AMLODIPINE-ATORVASTATIN,1,1723
SIMVASTATIN,1,1722
MIRTAZAPINE,1,1722
HYDROCHLOROTHIAZIDE,1,1721
OXYBUTYNIN CHLORIDE ER,1,1720
OXYCODONE-ACETAMINOPHEN,1,1720
BUPROPION HCL,1,1720
HYDROCODONE-ACETAMINOPHEN,1,1718
POTASSIUM CITRATE ER,1,1718
CYCLOBENZAPRINE HCL,1,1718
LOVAZA,1,1718
FLUOXETINE HCL,1,1718
SIMVASTATIN,1,1715
QUETIAPINE FUMARATE,1,1714
VALSARTAN,1,1714
METFORMIN HCL,1,1714
TORSEMIDE,1,1712
ENALAPRIL MALEATE,2,1711
RISPERIDONE,1,1711
AMLODIPINE BESYLATE,1,1711
TRAVATAN Z,1,1710
METFORMIN HCL ER,1,1710
TRAMADOL HCL,1,1709
NOVOLIN R,1,1708
TAMSULOSIN HCL,1,1708
ENOXAPARIN SODIUM,1,1708
METFORMIN HCL,1,1707
PRAVASTATIN SODIUM,1,1707
TORSEMIDE,1,1707
PAROXETINE HCL,1,1706
ZIPRASIDONE HCL,1,1706
WARFARIN SODIUM,1,1706
METHYLPHENIDATE HCL,1,1706
METFORMIN HCL,1,1705
BACLOFEN,1,1705
DILTIAZEM HCL,1,1705
WARFARIN SODIUM,1,1705
ZOLPIDEM TARTRATE,1,1704
MECLIZINE HCL,1,1704
AMIODARONE HCL,2,1703
POTASSIUM CHLORIDE,1,1701
LEVOTHYROXINE SODIUM,1,1701
SYNTHROID,1,1701
PAROXETINE HCL,1,1701
ETODOLAC,1,1700
DILTIAZEM 24HR ER,1,1699
NIFEDICAL XL,1,1699
NIFEDIPINE ER,1,1699
METFORMIN HCL,1,1699
TRIAMCINOLONE ACETONIDE,1,1698
CLORAZEPATE DIPOTASSIUM,1,1698
METFORMIN HCL,1,1698
TOPIRAMATE,1,1698
OXYBUTYNIN CHLORIDE,1,1698
LUMIGAN,1,1697
OXYCODONE-ACETAMINOPHEN,1,1697
CITALOPRAM HBR,1,1696
OXYCODONE-ACETAMINOPHEN,1,1696
AMLODIPINE BESYLATE-BENAZEPRIL,1,1695
GABAPENTIN,1,1695
CEFUROXIME,1,1694
COLESTIPOL HCL,1,1694
SYNTHROID,1,1693
FLOVENT DISKUS,1,1693
AMLODIPINE BESYLATE,1,1692
ZAFIRLUKAST,1,1692
CARVEDILOL,1,1691
TOLTERODINE TARTRATE,1,1690
OXYCODONE HCL,1,1689
ATENOLOL,1,1689
NYSTOP,1,1688
BENICAR,1,1688
METHYLPREDNISOLONE,1,1688
TRAZODONE HCL,1,1688
GABAPENTIN,1,1688
VIVELLE-DOT,1,1687
OXAZEPAM,1,1687
PIPERACILLIN-TAZOBACTAM,1,1686
PRAVASTATIN SODIUM,1,1686
LORAZEPAM,1,1686
ENALAPRIL MALEATE,1,1685
ALBUTEROL SULFATE,1,1685
CARTIA XT,1,1685
ZIPRASIDONE HCL,1,1685
METOPROLOL SUCCINATE,1,1684
SODIUM BICARBONATE,1,1683
CARVEDILOL,1,1683
PANTOPRAZOLE SODIUM,1,1682
VENLAFAXINE HCL ER,1,1682
DILANTIN,1,1681
CLONIDINE,1,1681
LEVOTHYROXINE SODIUM,1,1681
AMLODIPINE BESYLATE,1,1680
MIRTAZAPINE,1,1680
NIFEDIPINE ER,1,1680
PROPRANOLOL HCL ER,1,1679
PATADAY,1,1679
LISINOPRIL,1,1678
OXYBUTYNIN CHLORIDE,1,1678
CLONIDINE,1,1678
LISINOPRIL,1,1677
FELODIPINE ER,1,1674
FLUVOXAMINE MALEATE,1,1674
TOBRAMYCIN-DEXAMETHASONE,1,1674
SYNTHROID,1,1674
HYDROCODONE-ACETAMINOPHEN,1,1673
PANTOPRAZOLE SODIUM,1,1673
CHLORPROMAZINE HCL,1,1672
CEFDINIR,1,1672
FENOFIBRATE,1,1672
FAMOTIDINE,1,1672
ALLOPURINOL,2,1671
DILTIAZEM 24HR CD,1,1670
DICLOFENAC SODIUM,1,1670
CYCLOBENZAPRINE HCL,1,1670
BRIMONIDINE TARTRATE,1,1670
NIFEDIPINE ER,1,1669
VOLTAREN,1,1669
XOPENEX HFA,1,1668
RISPERIDONE,1,1668
VOLTAREN,1,1668
AMLODIPINE BESYLATE,1,1667
LACTULOSE,1,1667
AMITRIPTYLINE HCL,1,1667
CELECOXIB,1,1666
BUPROPION XL,1,1666
FLUOROURACIL,1,1665
VALSARTAN,1,1664
OLANZAPINE ODT,1,1663
DILTIAZEM 24HR ER,1,1663
DICLOFENAC SODIUM,1,1662
METOPROLOL SUCCINATE,1,1660
TAMSULOSIN HCL,1,1660
CHOLESTYRAMINE,1,1660
BETHANECHOL CHLORIDE,1,1660
LOVASTATIN,1,1659
METOPROLOL TARTRATE,1,1658
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,1657
METFORMIN HCL,1,1657
DIVALPROEX SODIUM ER,1,1657
NYSTATIN-TRIAMCINOLONE,1,1656
CARVEDILOL,1,1656
ATENOLOL,1,1656
BICALUTAMIDE,1,1655
FLUOXETINE HCL,1,1655
VICODIN,1,1654
SILVER SULFADIAZINE,1,1654
IBUPROFEN,1,1654
SUMATRIPTAN SUCCINATE,1,1654
GLIPIZIDE XL,1,1653
AVODART,1,1653
DILTIAZEM ER,1,1653
METOPROLOL SUCCINATE,1,1651
LOSARTAN-HYDROCHLOROTHIAZIDE,3,1651
VALSARTAN,1,1651
COLCHICINE,1,1650
OMEPRAZOLE,1,1649
CRESTOR,4,1649
CARVEDILOL,1,1649
CARVEDILOL,1,1648
OXYBUTYNIN CHLORIDE,2,1647
LOVASTATIN,1,1647
LISINOPRIL,1,1647
VOLTAREN,1,1647
MIRTAZAPINE,1,1646
HYDROCHLOROTHIAZIDE,1,1645
CAPTOPRIL,1,1644
PREMARIN,1,1643
HYDROCODONE-ACETAMINOPHEN,1,1643
PANTOPRAZOLE SODIUM,1,1642
DULOXETINE HCL,1,1641
TAMSULOSIN HCL,1,1641
FENOFIBRATE,1,1641
COUMADIN,1,1640
HUMULIN R,1,1640
HYDRALAZINE HCL,1,1640
SIMVASTATIN,3,1639
LACTULOSE,1,1639
PREMARIN,1,1639
ALLOPURINOL,1,1639
ALPHAGAN P,1,1638
MORPHINE SULFATE ER,1,1638
ENALAPRIL MALEATE,1,1635
ATORVASTATIN CALCIUM,1,1634
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1633
BUPROPION HCL SR,1,1632
DOXYCYCLINE HYCLATE,1,1631
ESCITALOPRAM OXALATE,1,1630
GLIMEPIRIDE,1,1630
QUETIAPINE FUMARATE,1,1630
AMANTADINE,1,1630
DILTIAZEM ER,1,1628
ATORVASTATIN CALCIUM,1,1628
PANTOPRAZOLE SODIUM,1,1628
HUMULIN 70-30,1,1628
ZOLPIDEM TARTRATE,1,1627
AMLODIPINE BESYLATE,1,1626
ZOLPIDEM TARTRATE,1,1626
ESCITALOPRAM OXALATE,1,1625
DIVALPROEX SODIUM,1,1624
ATORVASTATIN CALCIUM,1,1623
DIAZEPAM,1,1623
SIMVASTATIN,1,1621
LISINOPRIL,1,1621
LOSARTAN POTASSIUM,1,1621
LOSARTAN POTASSIUM,1,1620
CEFTRIAXONE,1,1619
FUROSEMIDE,1,1619
PRAMIPEXOLE DIHYDROCHLORIDE,1,1618
BUMETANIDE,1,1618
METFORMIN HCL,1,1618
FINASTERIDE,1,1618
POTASSIUM CHLORIDE,1,1617
OXYCODONE-ACETAMINOPHEN,1,1617
FLUTICASONE PROPIONATE,1,1617
HUMALOG KWIKPEN U-100,1,1617
EDARBYCLOR,1,1617
OMEPRAZOLE,1,1616
SUCRALFATE,1,1616
VENLAFAXINE HCL ER,1,1615
NIFEDIPINE ER,1,1615
NADOLOL,1,1615
BACLOFEN,1,1614
DULOXETINE HCL,1,1614
MONTELUKAST SODIUM,1,1614
OLANZAPINE,1,1614
LATANOPROST,1,1614
BUMETANIDE,1,1613
TROSPIUM CHLORIDE ER,1,1611
BENAZEPRIL-HYDROCHLOROTHIAZIDE,1,1611
PANTOPRAZOLE SODIUM,1,1611
ISOSORBIDE DINITRATE,1,1611
SYNTHROID,1,1611
FLUCONAZOLE,1,1611
TAMSULOSIN HCL,1,1610
NAMENDA,2,1610
PROPRANOLOL HCL,1,1609
LEVOTHYROXINE SODIUM,1,1609
HYDROCODONE-ACETAMINOPHEN,1,1608
CARVEDILOL,1,1608
PROAIR HFA,1,1608
ZIPRASIDONE HCL,1,1606
METHOCARBAMOL,1,1606
ISOSORBIDE MONONITRATE,1,1605
QUETIAPINE FUMARATE,1,1604
CALCITONIN-SALMON,1,1603
LIOTHYRONINE SODIUM,1,1602
FENTANYL,1,1602
OMEPRAZOLE,4,1601
NOVOLIN R,1,1601
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1601
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1600
ALPRAZOLAM,1,1600
CALCIUM ACETATE,1,1599
METHADONE HCL,1,1599
DILTIAZEM 24HR ER,1,1599
LEVETIRACETAM,1,1599
FLUTICASONE PROPIONATE,1,1598
NYSTATIN,1,1597
DEXTROAMPHETAMINE-AMPHETAMINE,1,1597
ALCOHOL PADS,1,1597
BRIMONIDINE TARTRATE,1,1597
METOPROLOL SUCCINATE,1,1597
PANTOPRAZOLE SODIUM,1,1597
METOLAZONE,1,1597
HYDROCODONE-ACETAMINOPHEN,1,1596
RAMIPRIL,1,1596
FENOFIBRATE,3,1595
BD ULTRA-FINE PEN NEEDLE,1,1595
CARBAMAZEPINE,1,1595
METRONIDAZOLE,1,1593
DONEPEZIL HCL ODT,1,1590
ENALAPRIL MALEATE,1,1590
CARVEDILOL,1,1590
RIVASTIGMINE,1,1590
MIRTAZAPINE,1,1590
OMEPRAZOLE,2,1590
OXYBUTYNIN CHLORIDE,1,1590
MEMANTINE HCL,1,1589
RISPERIDONE,1,1588
HYDROCHLOROTHIAZIDE,1,1588
OXYCONTIN,2,1588
VALSARTAN,1,1587
TRAMADOL HCL,1,1587
ALLOPURINOL,1,1586
AMANTADINE,1,1586
TESTOSTERONE CYPIONATE,1,1586
HYDROCHLOROTHIAZIDE,1,1585
VALSARTAN,1,1585
POTASSIUM CHLORIDE,1,1584
ZIPRASIDONE HCL,1,1584
LEVOTHYROXINE SODIUM,1,1584
POTASSIUM CHLORIDE,1,1584
AZITHROMYCIN,1,1583
SIMVASTATIN,1,1583
AZATHIOPRINE,1,1583
CYCLOBENZAPRINE HCL,1,1582
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1582
COLCRYS,1,1580
GABAPENTIN,1,1580
PHENYTOIN SODIUM EXTENDED,1,1579
ONDANSETRON HCL,1,1578
CLOPIDOGREL,1,1577
BD ULTRA-FINE PEN NEEDLE,1,1577
CYCLOBENZAPRINE HCL,1,1576
NIFEDIPINE ER,1,1576
TOBRAMYCIN-DEXAMETHASONE,1,1576
HYDROCODONE-ACETAMINOPHEN,1,1575
GATIFLOXACIN,1,1572
METRONIDAZOLE,1,1572
DOXYCYCLINE HYCLATE,1,1572
ENALAPRIL MALEATE,1,1571
FLUTICASONE PROPIONATE,1,1571
MONTELUKAST SODIUM,1,1571
PRAVASTATIN SODIUM,1,1570
VENTOLIN HFA,1,1570
THEOPHYLLINE,1,1570
AZATHIOPRINE,1,1569
DONEPEZIL HCL,1,1569
LEVOTHYROXINE SODIUM,1,1569
